O*NET-SOC Code	Title	Task ID	Scale ID	Data Value
51-4022.00	Forging Machine Setters, Operators, and Tenders, Metal and Plastic	10082	IM	4.36
51-4022.00	Forging Machine Setters, Operators, and Tenders, Metal and Plastic	10082	RT	87.93
51-4022.00	Forging Machine Setters, Operators, and Tenders, Metal and Plastic	10087	IM	4.3
51-4022.00	Forging Machine Setters, Operators, and Tenders, Metal and Plastic	10087	RT	84.31
51-4022.00	Forging Machine Setters, Operators, and Tenders, Metal and Plastic	10080	IM	4.29
51-4022.00	Forging Machine Setters, Operators, and Tenders, Metal and Plastic	10080	RT	80.38
51-4022.00	Forging Machine Setters, Operators, and Tenders, Metal and Plastic	10083	IM	4.13
51-4022.00	Forging Machine Setters, Operators, and Tenders, Metal and Plastic	10083	RT	87.63
51-4022.00	Forging Machine Setters, Operators, and Tenders, Metal and Plastic	10089	IM	4.1
51-4022.00	Forging Machine Setters, Operators, and Tenders, Metal and Plastic	10089	RT	75.52
51-4022.00	Forging Machine Setters, Operators, and Tenders, Metal and Plastic	10081	IM	3.95
51-4022.00	Forging Machine Setters, Operators, and Tenders, Metal and Plastic	10081	RT	73.43
51-4022.00	Forging Machine Setters, Operators, and Tenders, Metal and Plastic	10084	IM	3.9
51-4022.00	Forging Machine Setters, Operators, and Tenders, Metal and Plastic	10084	RT	73.75
51-4022.00	Forging Machine Setters, Operators, and Tenders, Metal and Plastic	10088	IM	3.84
51-4022.00	Forging Machine Setters, Operators, and Tenders, Metal and Plastic	10088	RT	61.22
51-4022.00	Forging Machine Setters, Operators, and Tenders, Metal and Plastic	10090	IM	3.53
51-4022.00	Forging Machine Setters, Operators, and Tenders, Metal and Plastic	10090	RT	38.25
51-4023.00	Rolling Machine Setters, Operators, and Tenders, Metal and Plastic	10092	IM	4.57
51-4023.00	Rolling Machine Setters, Operators, and Tenders, Metal and Plastic	10092	RT	89.88
51-4023.00	Rolling Machine Setters, Operators, and Tenders, Metal and Plastic	10091	IM	4.56
51-4023.00	Rolling Machine Setters, Operators, and Tenders, Metal and Plastic	10091	RT	98.26
51-4023.00	Rolling Machine Setters, Operators, and Tenders, Metal and Plastic	10096	IM	4.47
51-4023.00	Rolling Machine Setters, Operators, and Tenders, Metal and Plastic	10096	RT	70.18
51-4023.00	Rolling Machine Setters, Operators, and Tenders, Metal and Plastic	10093	IM	4.39
51-4023.00	Rolling Machine Setters, Operators, and Tenders, Metal and Plastic	10093	RT	90.82
51-4023.00	Rolling Machine Setters, Operators, and Tenders, Metal and Plastic	10094	IM	4.34
51-4023.00	Rolling Machine Setters, Operators, and Tenders, Metal and Plastic	10094	RT	97.87
51-4023.00	Rolling Machine Setters, Operators, and Tenders, Metal and Plastic	10095	IM	4.27
51-4023.00	Rolling Machine Setters, Operators, and Tenders, Metal and Plastic	10095	RT	86.05
51-4023.00	Rolling Machine Setters, Operators, and Tenders, Metal and Plastic	10097	IM	4.14
51-4023.00	Rolling Machine Setters, Operators, and Tenders, Metal and Plastic	10097	RT	82.06
51-4023.00	Rolling Machine Setters, Operators, and Tenders, Metal and Plastic	10105	IM	4.11
51-4023.00	Rolling Machine Setters, Operators, and Tenders, Metal and Plastic	10105	RT	71.68
51-4023.00	Rolling Machine Setters, Operators, and Tenders, Metal and Plastic	10103	IM	4.1
51-4023.00	Rolling Machine Setters, Operators, and Tenders, Metal and Plastic	10103	RT	75.96
51-4023.00	Rolling Machine Setters, Operators, and Tenders, Metal and Plastic	10099	IM	4.02
51-4023.00	Rolling Machine Setters, Operators, and Tenders, Metal and Plastic	10099	RT	84.11
51-4023.00	Rolling Machine Setters, Operators, and Tenders, Metal and Plastic	10101	IM	3.87
51-4023.00	Rolling Machine Setters, Operators, and Tenders, Metal and Plastic	10101	RT	77.01
51-4023.00	Rolling Machine Setters, Operators, and Tenders, Metal and Plastic	10107	IM	3.85
51-4023.00	Rolling Machine Setters, Operators, and Tenders, Metal and Plastic	10107	RT	73.11
51-4023.00	Rolling Machine Setters, Operators, and Tenders, Metal and Plastic	10104	IM	3.85
51-4023.00	Rolling Machine Setters, Operators, and Tenders, Metal and Plastic	10104	RT	72.43
51-4023.00	Rolling Machine Setters, Operators, and Tenders, Metal and Plastic	10102	IM	3.8
51-4023.00	Rolling Machine Setters, Operators, and Tenders, Metal and Plastic	10102	RT	70.42
51-4023.00	Rolling Machine Setters, Operators, and Tenders, Metal and Plastic	10100	IM	3.7
51-4023.00	Rolling Machine Setters, Operators, and Tenders, Metal and Plastic	10100	RT	84.87
51-4023.00	Rolling Machine Setters, Operators, and Tenders, Metal and Plastic	10098	IM	4.28
51-4023.00	Rolling Machine Setters, Operators, and Tenders, Metal and Plastic	10098	RT	65.56
51-4023.00	Rolling Machine Setters, Operators, and Tenders, Metal and Plastic	10106	IM	4.06
51-4023.00	Rolling Machine Setters, Operators, and Tenders, Metal and Plastic	10106	RT	60.85
51-4023.00	Rolling Machine Setters, Operators, and Tenders, Metal and Plastic	10108	IM	3.75
51-4023.00	Rolling Machine Setters, Operators, and Tenders, Metal and Plastic	10108	RT	60.07
51-4023.00	Rolling Machine Setters, Operators, and Tenders, Metal and Plastic	10109	IM	3.63
51-4023.00	Rolling Machine Setters, Operators, and Tenders, Metal and Plastic	10109	RT	58.08
51-4031.00	Cutting, Punching, and Press Machine Setters, Operators, and Tenders, Metal and Plastic	10110	IM	4.67
51-4031.00	Cutting, Punching, and Press Machine Setters, Operators, and Tenders, Metal and Plastic	10110	RT	75.18
51-4031.00	Cutting, Punching, and Press Machine Setters, Operators, and Tenders, Metal and Plastic	10111	IM	4.56
51-4031.00	Cutting, Punching, and Press Machine Setters, Operators, and Tenders, Metal and Plastic	10111	RT	82.0
51-4031.00	Cutting, Punching, and Press Machine Setters, Operators, and Tenders, Metal and Plastic	10112	IM	4.47
51-4031.00	Cutting, Punching, and Press Machine Setters, Operators, and Tenders, Metal and Plastic	10112	RT	73.61
51-4031.00	Cutting, Punching, and Press Machine Setters, Operators, and Tenders, Metal and Plastic	10115	IM	4.46
51-4031.00	Cutting, Punching, and Press Machine Setters, Operators, and Tenders, Metal and Plastic	10115	RT	75.63
51-4031.00	Cutting, Punching, and Press Machine Setters, Operators, and Tenders, Metal and Plastic	10114	IM	4.41
51-4031.00	Cutting, Punching, and Press Machine Setters, Operators, and Tenders, Metal and Plastic	10114	RT	85.76
51-4031.00	Cutting, Punching, and Press Machine Setters, Operators, and Tenders, Metal and Plastic	10116	IM	4.23
51-4031.00	Cutting, Punching, and Press Machine Setters, Operators, and Tenders, Metal and Plastic	10116	RT	69.27
51-4031.00	Cutting, Punching, and Press Machine Setters, Operators, and Tenders, Metal and Plastic	10113	IM	4.23
51-4031.00	Cutting, Punching, and Press Machine Setters, Operators, and Tenders, Metal and Plastic	10113	RT	69.41
51-4031.00	Cutting, Punching, and Press Machine Setters, Operators, and Tenders, Metal and Plastic	10131	IM	3.96
51-4031.00	Cutting, Punching, and Press Machine Setters, Operators, and Tenders, Metal and Plastic	10131	RT	69.79
51-4031.00	Cutting, Punching, and Press Machine Setters, Operators, and Tenders, Metal and Plastic	20820	IM	3.85
51-4031.00	Cutting, Punching, and Press Machine Setters, Operators, and Tenders, Metal and Plastic	20820	RT	100.0
51-4031.00	Cutting, Punching, and Press Machine Setters, Operators, and Tenders, Metal and Plastic	10128	IM	4.5
51-4031.00	Cutting, Punching, and Press Machine Setters, Operators, and Tenders, Metal and Plastic	10128	RT	59.15
51-4031.00	Cutting, Punching, and Press Machine Setters, Operators, and Tenders, Metal and Plastic	10117	IM	4.47
51-4031.00	Cutting, Punching, and Press Machine Setters, Operators, and Tenders, Metal and Plastic	10117	RT	61.17
51-4031.00	Cutting, Punching, and Press Machine Setters, Operators, and Tenders, Metal and Plastic	10122	IM	4.36
51-4031.00	Cutting, Punching, and Press Machine Setters, Operators, and Tenders, Metal and Plastic	10122	RT	56.45
51-4031.00	Cutting, Punching, and Press Machine Setters, Operators, and Tenders, Metal and Plastic	10119	IM	4.28
51-4031.00	Cutting, Punching, and Press Machine Setters, Operators, and Tenders, Metal and Plastic	10119	RT	63.87
51-4031.00	Cutting, Punching, and Press Machine Setters, Operators, and Tenders, Metal and Plastic	10127	IM	4.19
51-4031.00	Cutting, Punching, and Press Machine Setters, Operators, and Tenders, Metal and Plastic	10127	RT	56.51
51-4031.00	Cutting, Punching, and Press Machine Setters, Operators, and Tenders, Metal and Plastic	10118	IM	4.12
51-4031.00	Cutting, Punching, and Press Machine Setters, Operators, and Tenders, Metal and Plastic	10118	RT	66.35
51-4031.00	Cutting, Punching, and Press Machine Setters, Operators, and Tenders, Metal and Plastic	10124	IM	4.02
51-4031.00	Cutting, Punching, and Press Machine Setters, Operators, and Tenders, Metal and Plastic	10124	RT	65.05
51-4031.00	Cutting, Punching, and Press Machine Setters, Operators, and Tenders, Metal and Plastic	10123	IM	3.94
51-4031.00	Cutting, Punching, and Press Machine Setters, Operators, and Tenders, Metal and Plastic	10123	RT	49.4
51-4031.00	Cutting, Punching, and Press Machine Setters, Operators, and Tenders, Metal and Plastic	10129	IM	3.93
51-4031.00	Cutting, Punching, and Press Machine Setters, Operators, and Tenders, Metal and Plastic	10129	RT	56.4
51-4031.00	Cutting, Punching, and Press Machine Setters, Operators, and Tenders, Metal and Plastic	10132	IM	3.92
51-4031.00	Cutting, Punching, and Press Machine Setters, Operators, and Tenders, Metal and Plastic	10132	RT	57.5
51-4031.00	Cutting, Punching, and Press Machine Setters, Operators, and Tenders, Metal and Plastic	10130	IM	3.83
51-4031.00	Cutting, Punching, and Press Machine Setters, Operators, and Tenders, Metal and Plastic	10130	RT	64.11
51-4031.00	Cutting, Punching, and Press Machine Setters, Operators, and Tenders, Metal and Plastic	10126	IM	3.83
51-4031.00	Cutting, Punching, and Press Machine Setters, Operators, and Tenders, Metal and Plastic	10126	RT	66.0
51-4031.00	Cutting, Punching, and Press Machine Setters, Operators, and Tenders, Metal and Plastic	10137	IM	3.82
51-4031.00	Cutting, Punching, and Press Machine Setters, Operators, and Tenders, Metal and Plastic	10137	RT	33.7
51-4031.00	Cutting, Punching, and Press Machine Setters, Operators, and Tenders, Metal and Plastic	10136	IM	3.72
51-4031.00	Cutting, Punching, and Press Machine Setters, Operators, and Tenders, Metal and Plastic	10136	RT	50.46
51-4031.00	Cutting, Punching, and Press Machine Setters, Operators, and Tenders, Metal and Plastic	10135	IM	3.69
51-4031.00	Cutting, Punching, and Press Machine Setters, Operators, and Tenders, Metal and Plastic	10135	RT	52.87
51-4031.00	Cutting, Punching, and Press Machine Setters, Operators, and Tenders, Metal and Plastic	20821	IM	3.57
51-4031.00	Cutting, Punching, and Press Machine Setters, Operators, and Tenders, Metal and Plastic	20821	RT	47.56
51-4031.00	Cutting, Punching, and Press Machine Setters, Operators, and Tenders, Metal and Plastic	10138	IM	3.56
51-4031.00	Cutting, Punching, and Press Machine Setters, Operators, and Tenders, Metal and Plastic	10138	RT	40.43
51-4031.00	Cutting, Punching, and Press Machine Setters, Operators, and Tenders, Metal and Plastic	10120	IM	3.55
51-4031.00	Cutting, Punching, and Press Machine Setters, Operators, and Tenders, Metal and Plastic	10120	RT	57.85
51-4031.00	Cutting, Punching, and Press Machine Setters, Operators, and Tenders, Metal and Plastic	10134	IM	3.42
51-4031.00	Cutting, Punching, and Press Machine Setters, Operators, and Tenders, Metal and Plastic	10134	RT	45.11
51-4031.00	Cutting, Punching, and Press Machine Setters, Operators, and Tenders, Metal and Plastic	10121	IM	3.41
51-4031.00	Cutting, Punching, and Press Machine Setters, Operators, and Tenders, Metal and Plastic	10121	RT	29.07
51-4031.00	Cutting, Punching, and Press Machine Setters, Operators, and Tenders, Metal and Plastic	24012	IM	3.37
51-4031.00	Cutting, Punching, and Press Machine Setters, Operators, and Tenders, Metal and Plastic	24012	RT	41.35
51-4031.00	Cutting, Punching, and Press Machine Setters, Operators, and Tenders, Metal and Plastic	10139	IM	3.2
51-4031.00	Cutting, Punching, and Press Machine Setters, Operators, and Tenders, Metal and Plastic	10139	RT	39.31
51-4032.00	Drilling and Boring Machine Tool Setters, Operators, and Tenders, Metal and Plastic	11974	IM	4.84
51-4032.00	Drilling and Boring Machine Tool Setters, Operators, and Tenders, Metal and Plastic	11974	RT	98.84
51-4032.00	Drilling and Boring Machine Tool Setters, Operators, and Tenders, Metal and Plastic	11975	IM	4.7
51-4032.00	Drilling and Boring Machine Tool Setters, Operators, and Tenders, Metal and Plastic	11975	RT	98.1
51-4032.00	Drilling and Boring Machine Tool Setters, Operators, and Tenders, Metal and Plastic	11980	IM	4.55
51-4032.00	Drilling and Boring Machine Tool Setters, Operators, and Tenders, Metal and Plastic	11980	RT	90.43
51-4032.00	Drilling and Boring Machine Tool Setters, Operators, and Tenders, Metal and Plastic	11988	IM	4.49
51-4032.00	Drilling and Boring Machine Tool Setters, Operators, and Tenders, Metal and Plastic	11988	RT	87.67
51-4032.00	Drilling and Boring Machine Tool Setters, Operators, and Tenders, Metal and Plastic	11983	IM	4.47
51-4032.00	Drilling and Boring Machine Tool Setters, Operators, and Tenders, Metal and Plastic	11983	RT	91.42
51-4032.00	Drilling and Boring Machine Tool Setters, Operators, and Tenders, Metal and Plastic	11978	IM	4.46
51-4032.00	Drilling and Boring Machine Tool Setters, Operators, and Tenders, Metal and Plastic	11978	RT	96.63
51-4032.00	Drilling and Boring Machine Tool Setters, Operators, and Tenders, Metal and Plastic	11976	IM	4.44
51-4032.00	Drilling and Boring Machine Tool Setters, Operators, and Tenders, Metal and Plastic	11976	RT	95.57
51-4032.00	Drilling and Boring Machine Tool Setters, Operators, and Tenders, Metal and Plastic	11979	IM	4.4
51-4032.00	Drilling and Boring Machine Tool Setters, Operators, and Tenders, Metal and Plastic	11979	RT	87.83
51-4032.00	Drilling and Boring Machine Tool Setters, Operators, and Tenders, Metal and Plastic	11984	IM	4.33
51-4032.00	Drilling and Boring Machine Tool Setters, Operators, and Tenders, Metal and Plastic	11984	RT	92.43
51-4032.00	Drilling and Boring Machine Tool Setters, Operators, and Tenders, Metal and Plastic	11985	IM	4.25
51-4032.00	Drilling and Boring Machine Tool Setters, Operators, and Tenders, Metal and Plastic	11985	RT	85.46
51-4032.00	Drilling and Boring Machine Tool Setters, Operators, and Tenders, Metal and Plastic	11981	IM	4.15
51-4032.00	Drilling and Boring Machine Tool Setters, Operators, and Tenders, Metal and Plastic	11981	RT	95.97
51-4032.00	Drilling and Boring Machine Tool Setters, Operators, and Tenders, Metal and Plastic	11977	IM	4.14
51-4032.00	Drilling and Boring Machine Tool Setters, Operators, and Tenders, Metal and Plastic	11977	RT	94.16
51-4032.00	Drilling and Boring Machine Tool Setters, Operators, and Tenders, Metal and Plastic	11987	IM	3.93
51-4032.00	Drilling and Boring Machine Tool Setters, Operators, and Tenders, Metal and Plastic	11987	RT	93.38
51-4032.00	Drilling and Boring Machine Tool Setters, Operators, and Tenders, Metal and Plastic	11982	IM	3.93
51-4032.00	Drilling and Boring Machine Tool Setters, Operators, and Tenders, Metal and Plastic	11982	RT	82.67
51-4032.00	Drilling and Boring Machine Tool Setters, Operators, and Tenders, Metal and Plastic	11986	IM	3.9
51-4032.00	Drilling and Boring Machine Tool Setters, Operators, and Tenders, Metal and Plastic	11986	RT	71.74
51-4032.00	Drilling and Boring Machine Tool Setters, Operators, and Tenders, Metal and Plastic	11990	IM	3.68
51-4032.00	Drilling and Boring Machine Tool Setters, Operators, and Tenders, Metal and Plastic	11990	RT	68.56
51-4032.00	Drilling and Boring Machine Tool Setters, Operators, and Tenders, Metal and Plastic	11989	IM	2.79
51-4032.00	Drilling and Boring Machine Tool Setters, Operators, and Tenders, Metal and Plastic	11989	RT	45.82
51-4033.00	Grinding, Lapping, Polishing, and Buffing Machine Tool Setters, Operators, and Tenders, Metal and Plastic	10140	IM	4.64
51-4033.00	Grinding, Lapping, Polishing, and Buffing Machine Tool Setters, Operators, and Tenders, Metal and Plastic	10140	RT	90.89
51-4033.00	Grinding, Lapping, Polishing, and Buffing Machine Tool Setters, Operators, and Tenders, Metal and Plastic	10145	IM	4.44
51-4033.00	Grinding, Lapping, Polishing, and Buffing Machine Tool Setters, Operators, and Tenders, Metal and Plastic	10145	RT	85.55
51-4033.00	Grinding, Lapping, Polishing, and Buffing Machine Tool Setters, Operators, and Tenders, Metal and Plastic	10143	IM	4.41
51-4033.00	Grinding, Lapping, Polishing, and Buffing Machine Tool Setters, Operators, and Tenders, Metal and Plastic	10143	RT	90.96
51-4033.00	Grinding, Lapping, Polishing, and Buffing Machine Tool Setters, Operators, and Tenders, Metal and Plastic	10150	IM	4.37
51-4033.00	Grinding, Lapping, Polishing, and Buffing Machine Tool Setters, Operators, and Tenders, Metal and Plastic	10150	RT	70.47
51-4033.00	Grinding, Lapping, Polishing, and Buffing Machine Tool Setters, Operators, and Tenders, Metal and Plastic	10147	IM	4.36
51-4033.00	Grinding, Lapping, Polishing, and Buffing Machine Tool Setters, Operators, and Tenders, Metal and Plastic	10147	RT	74.78
51-4033.00	Grinding, Lapping, Polishing, and Buffing Machine Tool Setters, Operators, and Tenders, Metal and Plastic	10146	IM	4.33
51-4033.00	Grinding, Lapping, Polishing, and Buffing Machine Tool Setters, Operators, and Tenders, Metal and Plastic	10146	RT	86.47
51-4033.00	Grinding, Lapping, Polishing, and Buffing Machine Tool Setters, Operators, and Tenders, Metal and Plastic	10148	IM	4.29
51-4033.00	Grinding, Lapping, Polishing, and Buffing Machine Tool Setters, Operators, and Tenders, Metal and Plastic	10148	RT	79.47
51-4033.00	Grinding, Lapping, Polishing, and Buffing Machine Tool Setters, Operators, and Tenders, Metal and Plastic	10149	IM	4.24
51-4033.00	Grinding, Lapping, Polishing, and Buffing Machine Tool Setters, Operators, and Tenders, Metal and Plastic	10149	RT	94.21
51-4033.00	Grinding, Lapping, Polishing, and Buffing Machine Tool Setters, Operators, and Tenders, Metal and Plastic	10142	IM	4.24
51-4033.00	Grinding, Lapping, Polishing, and Buffing Machine Tool Setters, Operators, and Tenders, Metal and Plastic	10142	RT	95.1
51-4033.00	Grinding, Lapping, Polishing, and Buffing Machine Tool Setters, Operators, and Tenders, Metal and Plastic	10144	IM	4.24
51-4033.00	Grinding, Lapping, Polishing, and Buffing Machine Tool Setters, Operators, and Tenders, Metal and Plastic	10144	RT	77.63
51-4033.00	Grinding, Lapping, Polishing, and Buffing Machine Tool Setters, Operators, and Tenders, Metal and Plastic	10151	IM	3.94
51-4033.00	Grinding, Lapping, Polishing, and Buffing Machine Tool Setters, Operators, and Tenders, Metal and Plastic	10151	RT	77.89
51-4033.00	Grinding, Lapping, Polishing, and Buffing Machine Tool Setters, Operators, and Tenders, Metal and Plastic	10141	IM	3.92
51-4033.00	Grinding, Lapping, Polishing, and Buffing Machine Tool Setters, Operators, and Tenders, Metal and Plastic	10141	RT	73.45
51-4033.00	Grinding, Lapping, Polishing, and Buffing Machine Tool Setters, Operators, and Tenders, Metal and Plastic	10156	IM	3.79
51-4033.00	Grinding, Lapping, Polishing, and Buffing Machine Tool Setters, Operators, and Tenders, Metal and Plastic	10156	RT	80.17
51-4033.00	Grinding, Lapping, Polishing, and Buffing Machine Tool Setters, Operators, and Tenders, Metal and Plastic	10152	IM	4.31
51-4033.00	Grinding, Lapping, Polishing, and Buffing Machine Tool Setters, Operators, and Tenders, Metal and Plastic	10152	RT	64.81
51-4033.00	Grinding, Lapping, Polishing, and Buffing Machine Tool Setters, Operators, and Tenders, Metal and Plastic	10157	IM	3.78
51-4033.00	Grinding, Lapping, Polishing, and Buffing Machine Tool Setters, Operators, and Tenders, Metal and Plastic	10157	RT	66.01
51-4033.00	Grinding, Lapping, Polishing, and Buffing Machine Tool Setters, Operators, and Tenders, Metal and Plastic	10154	IM	3.52
51-4033.00	Grinding, Lapping, Polishing, and Buffing Machine Tool Setters, Operators, and Tenders, Metal and Plastic	10154	RT	53.96
51-4033.00	Grinding, Lapping, Polishing, and Buffing Machine Tool Setters, Operators, and Tenders, Metal and Plastic	10155	IM	3.38
51-4033.00	Grinding, Lapping, Polishing, and Buffing Machine Tool Setters, Operators, and Tenders, Metal and Plastic	10155	RT	49.06
51-4033.00	Grinding, Lapping, Polishing, and Buffing Machine Tool Setters, Operators, and Tenders, Metal and Plastic	10153	IM	2.77
51-4033.00	Grinding, Lapping, Polishing, and Buffing Machine Tool Setters, Operators, and Tenders, Metal and Plastic	10153	RT	41.22
51-4034.00	Lathe and Turning Machine Tool Setters, Operators, and Tenders, Metal and Plastic	11993	IM	4.34
51-4034.00	Lathe and Turning Machine Tool Setters, Operators, and Tenders, Metal and Plastic	11993	RT	99.98
51-4034.00	Lathe and Turning Machine Tool Setters, Operators, and Tenders, Metal and Plastic	11994	IM	4.31
51-4034.00	Lathe and Turning Machine Tool Setters, Operators, and Tenders, Metal and Plastic	11994	RT	90.11
51-4034.00	Lathe and Turning Machine Tool Setters, Operators, and Tenders, Metal and Plastic	11992	IM	4.3
51-4034.00	Lathe and Turning Machine Tool Setters, Operators, and Tenders, Metal and Plastic	11992	RT	90.39
51-4034.00	Lathe and Turning Machine Tool Setters, Operators, and Tenders, Metal and Plastic	11991	IM	4.24
51-4034.00	Lathe and Turning Machine Tool Setters, Operators, and Tenders, Metal and Plastic	11991	RT	95.34
51-4034.00	Lathe and Turning Machine Tool Setters, Operators, and Tenders, Metal and Plastic	11999	IM	4.22
51-4034.00	Lathe and Turning Machine Tool Setters, Operators, and Tenders, Metal and Plastic	11999	RT	99.46
51-4034.00	Lathe and Turning Machine Tool Setters, Operators, and Tenders, Metal and Plastic	12003	IM	4.18
51-4034.00	Lathe and Turning Machine Tool Setters, Operators, and Tenders, Metal and Plastic	12003	RT	84.82
51-4034.00	Lathe and Turning Machine Tool Setters, Operators, and Tenders, Metal and Plastic	12001	IM	4.14
51-4034.00	Lathe and Turning Machine Tool Setters, Operators, and Tenders, Metal and Plastic	12001	RT	83.79
51-4034.00	Lathe and Turning Machine Tool Setters, Operators, and Tenders, Metal and Plastic	11997	IM	4.12
51-4034.00	Lathe and Turning Machine Tool Setters, Operators, and Tenders, Metal and Plastic	11997	RT	92.81
51-4034.00	Lathe and Turning Machine Tool Setters, Operators, and Tenders, Metal and Plastic	12000	IM	4.06
51-4034.00	Lathe and Turning Machine Tool Setters, Operators, and Tenders, Metal and Plastic	12000	RT	93.46
51-4034.00	Lathe and Turning Machine Tool Setters, Operators, and Tenders, Metal and Plastic	11995	IM	4.05
51-4034.00	Lathe and Turning Machine Tool Setters, Operators, and Tenders, Metal and Plastic	11995	RT	98.48
51-4034.00	Lathe and Turning Machine Tool Setters, Operators, and Tenders, Metal and Plastic	23998	IM	3.93
51-4034.00	Lathe and Turning Machine Tool Setters, Operators, and Tenders, Metal and Plastic	23998	RT	94.39
51-4034.00	Lathe and Turning Machine Tool Setters, Operators, and Tenders, Metal and Plastic	20923	IM	3.91
51-4034.00	Lathe and Turning Machine Tool Setters, Operators, and Tenders, Metal and Plastic	20923	RT	93.71
51-4034.00	Lathe and Turning Machine Tool Setters, Operators, and Tenders, Metal and Plastic	23999	IM	3.82
51-4034.00	Lathe and Turning Machine Tool Setters, Operators, and Tenders, Metal and Plastic	23999	RT	100.0
51-4034.00	Lathe and Turning Machine Tool Setters, Operators, and Tenders, Metal and Plastic	11998	IM	3.73
51-4034.00	Lathe and Turning Machine Tool Setters, Operators, and Tenders, Metal and Plastic	11998	RT	93.77
51-4034.00	Lathe and Turning Machine Tool Setters, Operators, and Tenders, Metal and Plastic	12002	IM	3.61
51-4034.00	Lathe and Turning Machine Tool Setters, Operators, and Tenders, Metal and Plastic	12002	RT	93.78
51-4034.00	Lathe and Turning Machine Tool Setters, Operators, and Tenders, Metal and Plastic	11996	IM	3.52
51-4034.00	Lathe and Turning Machine Tool Setters, Operators, and Tenders, Metal and Plastic	11996	RT	94.46
51-4034.00	Lathe and Turning Machine Tool Setters, Operators, and Tenders, Metal and Plastic	12005	IM	3.49
51-4034.00	Lathe and Turning Machine Tool Setters, Operators, and Tenders, Metal and Plastic	12005	RT	77.64
51-4034.00	Lathe and Turning Machine Tool Setters, Operators, and Tenders, Metal and Plastic	12004	IM	3.48
51-4034.00	Lathe and Turning Machine Tool Setters, Operators, and Tenders, Metal and Plastic	12004	RT	84.78
51-4035.00	Milling and Planing Machine Setters, Operators, and Tenders, Metal and Plastic	14001	IM	4.45
51-4035.00	Milling and Planing Machine Setters, Operators, and Tenders, Metal and Plastic	14001	RT	93.32
51-4035.00	Milling and Planing Machine Setters, Operators, and Tenders, Metal and Plastic	14007	IM	4.37
51-4035.00	Milling and Planing Machine Setters, Operators, and Tenders, Metal and Plastic	14007	RT	92.47
51-4035.00	Milling and Planing Machine Setters, Operators, and Tenders, Metal and Plastic	14005	IM	4.35
51-4035.00	Milling and Planing Machine Setters, Operators, and Tenders, Metal and Plastic	14005	RT	86.45
51-4035.00	Milling and Planing Machine Setters, Operators, and Tenders, Metal and Plastic	14002	IM	4.33
51-4035.00	Milling and Planing Machine Setters, Operators, and Tenders, Metal and Plastic	14002	RT	84.3
51-4035.00	Milling and Planing Machine Setters, Operators, and Tenders, Metal and Plastic	14011	IM	4.32
51-4035.00	Milling and Planing Machine Setters, Operators, and Tenders, Metal and Plastic	14011	RT	84.23
51-4035.00	Milling and Planing Machine Setters, Operators, and Tenders, Metal and Plastic	14003	IM	4.29
51-4035.00	Milling and Planing Machine Setters, Operators, and Tenders, Metal and Plastic	14003	RT	90.93
51-4035.00	Milling and Planing Machine Setters, Operators, and Tenders, Metal and Plastic	14010	IM	4.2
51-4035.00	Milling and Planing Machine Setters, Operators, and Tenders, Metal and Plastic	14010	RT	88.18
51-4035.00	Milling and Planing Machine Setters, Operators, and Tenders, Metal and Plastic	14004	IM	4.2
51-4035.00	Milling and Planing Machine Setters, Operators, and Tenders, Metal and Plastic	14004	RT	88.66
51-4035.00	Milling and Planing Machine Setters, Operators, and Tenders, Metal and Plastic	14006	IM	4.15
51-4035.00	Milling and Planing Machine Setters, Operators, and Tenders, Metal and Plastic	14006	RT	76.55
51-4035.00	Milling and Planing Machine Setters, Operators, and Tenders, Metal and Plastic	14009	IM	4.08
51-4035.00	Milling and Planing Machine Setters, Operators, and Tenders, Metal and Plastic	14009	RT	72.2
51-4035.00	Milling and Planing Machine Setters, Operators, and Tenders, Metal and Plastic	14015	IM	4.08
51-4035.00	Milling and Planing Machine Setters, Operators, and Tenders, Metal and Plastic	14015	RT	71.41
51-4035.00	Milling and Planing Machine Setters, Operators, and Tenders, Metal and Plastic	14008	IM	4.05
51-4035.00	Milling and Planing Machine Setters, Operators, and Tenders, Metal and Plastic	14008	RT	74.77
51-4035.00	Milling and Planing Machine Setters, Operators, and Tenders, Metal and Plastic	14012	IM	3.9
51-4035.00	Milling and Planing Machine Setters, Operators, and Tenders, Metal and Plastic	14012	RT	96.26
51-4035.00	Milling and Planing Machine Setters, Operators, and Tenders, Metal and Plastic	14013	IM	3.72
51-4035.00	Milling and Planing Machine Setters, Operators, and Tenders, Metal and Plastic	14013	RT	75.71
51-4035.00	Milling and Planing Machine Setters, Operators, and Tenders, Metal and Plastic	14014	IM	3.86
51-4035.00	Milling and Planing Machine Setters, Operators, and Tenders, Metal and Plastic	14014	RT	58.32
51-4041.00	Machinists	20292	IM	4.79
51-4041.00	Machinists	20292	RT	99.47
51-4041.00	Machinists	3094	IM	4.77
51-4041.00	Machinists	3094	RT	99.46
51-4041.00	Machinists	3095	IM	4.62
51-4041.00	Machinists	3095	RT	95.45
51-4041.00	Machinists	20293	IM	4.56
51-4041.00	Machinists	20293	RT	96.32
51-4041.00	Machinists	3110	IM	4.54
51-4041.00	Machinists	3110	RT	75.11
51-4041.00	Machinists	20295	IM	4.48
51-4041.00	Machinists	20295	RT	79.39
51-4041.00	Machinists	3098	IM	4.46
